service_id,date,exception_type
0ANN0FER2017091320201126000002,20201117,1
0ANN0FER2020060820991231000002,20201117,1
0ANN0FER2020091420991231000002,20201117,1
0INV0FER2011091220991231000002,20201117,1
SCOLFSNS2020091420991231000002,20201117,1
0INV0FER2017091320201126000002,20201117,1
SCOLFSNS2020020120991231000002,20201117,1
SCOLFESA2020091420991231000002,20201117,1
0INV0FER2014091520991231000002,20201117,1
0INV0FER2017091320991231000002,20201117,1
SCOLFESA2019120220991231000002,20201117,1
0ANN0FER2018031920991231000002,20201117,1
0ANN0FER2017091320991231000002,20201117,1
0ANN0FER2019091120991231000002,20201117,1
0ANN0FER2019120220991231000002,20201117,1
0ANN0FER2020020120991231000002,20201117,1
0ANN0FER2020051420991231000002,20201117,1
0INV0FER2019120220991231000002,20201117,1
0INV0FER2019041320991231000002,20201117,1
0ANN0FER2011091220991231000002,20201117,1
0ANN0FER2013091220991231000002,20201117,1
0ANN0FER2010010120991231000002,20201117,1
0ANN0FER2020052820991231000002,20201117,1
SCOLFESA2019041320991231000002,20201117,1
0INV0FER2020091420991231000002,20201117,1
SCOLFESA2019012120991231000002,20201117,1
SCOLFESA2017091320991231000002,20201117,1
SCOLFESA2017091320991231000002,20201118,1
SCOLFESA2019012120991231000002,20201118,1
0INV0FER2020091420991231000002,20201118,1
SCOLFESA2019041320991231000002,20201118,1
0ANN0FER2020052820991231000002,20201118,1
0ANN0FER2010010120991231000002,20201118,1
0ANN0FER2013091220991231000002,20201118,1
0ANN0FER2011091220991231000002,20201118,1
0INV0FER2019041320991231000002,20201118,1
0INV0FER2019120220991231000002,20201118,1
0ANN0FER2020051420991231000002,20201118,1
0ANN0FER2020020120991231000002,20201118,1
0ANN0FER2019120220991231000002,20201118,1
0ANN0FER2019091120991231000002,20201118,1
0ANN0FER2017091320991231000002,20201118,1
0ANN0FER2018031920991231000002,20201118,1
SCOLFESA2019120220991231000002,20201118,1
0INV0FER2017091320991231000002,20201118,1
0INV0FER2014091520991231000002,20201118,1
SCOLFESA2020091420991231000002,20201118,1
SCOLFSNS2020020120991231000002,20201118,1
0INV0FER2017091320201126000002,20201118,1
SCOLFSNS2020091420991231000002,20201118,1
0INV0FER2011091220991231000002,20201118,1
0ANN0FER2020091420991231000002,20201118,1
0ANN0FER2020060820991231000002,20201118,1
0ANN0FER2017091320201126000002,20201118,1
0ANN0FER2015061120991231000002,20201118,1
0ANN0FER2015041320991231000002,20201118,1
0ANN0FER2014060920991231000002,20201118,1
0ANN0FER2014060920991231000002,20201119,1
0ANN0FER2015041320991231000002,20201119,1
0ANN0FER2015061120991231000002,20201119,1
0ANN0FER2017091320201126000002,20201119,1
0ANN0FER2020060820991231000002,20201119,1
0ANN0FER2020091420991231000002,20201119,1
0INV0FER2011091220991231000002,20201119,1
SCOLFSNS2020091420991231000002,20201119,1
0INV0FER2017091320201126000002,20201119,1
SCOLFSNS2020020120991231000002,20201119,1
SCOLFESA2020091420991231000002,20201119,1
0INV0FER2014091520991231000002,20201119,1
0INV0FER2017091320991231000002,20201119,1
SCOLFESA2019120220991231000002,20201119,1
0ANN0FER2018031920991231000002,20201119,1
0ANN0FER2017091320991231000002,20201119,1
0ANN0FER2019091120991231000002,20201119,1
0ANN0FER2019120220991231000002,20201119,1
0ANN0FER2020020120991231000002,20201119,1
0ANN0FER2020051420991231000002,20201119,1
0INV0FER2019120220991231000002,20201119,1
0INV0FER2019041320991231000002,20201119,1
0ANN0FER2011091220991231000002,20201119,1
0ANN0FER2013091220991231000002,20201119,1
0ANN0FER2010010120991231000002,20201119,1
0ANN0FER2020052820991231000002,20201119,1
SCOLFESA2019041320991231000002,20201119,1
0INV0FER2020091420991231000002,20201119,1
SCOLFESA2019012120991231000002,20201119,1
SCOLFESA2017091320991231000002,20201119,1
SCOLFESA2017091320991231000002,20201120,1
SCOLFESA2019012120991231000002,20201120,1
0INV0FER2020091420991231000002,20201120,1
SCOLFESA2019041320991231000002,20201120,1
0ANN0FER2020052820991231000002,20201120,1
0ANN0FER2010010120991231000002,20201120,1
0ANN0FER2013091220991231000002,20201120,1
0ANN0FER2011091220991231000002,20201120,1
0INV0FER2019041320991231000002,20201120,1
0INV0FER2019120220991231000002,20201120,1
0ANN0FER2020051420991231000002,20201120,1
0ANN0FER2020020120991231000002,20201120,1
0ANN0FER2019120220991231000002,20201120,1
0ANN0FER2019091120991231000002,20201120,1
0ANN0FER2017091320991231000002,20201120,1
0ANN0FER2018031920991231000002,20201120,1
SCOLFESA2019120220991231000002,20201120,1
0INV0FER2017091320991231000002,20201120,1
0INV0FER2014091520991231000002,20201120,1
SCOLFESA2020091420991231000002,20201120,1
SCOLFSNS2020020120991231000002,20201120,1
0INV0FER2017091320201126000002,20201120,1
SCOLFSNS2020091420991231000002,20201120,1
0INV0FER2011091220991231000002,20201120,1
0ANN0FER2020091420991231000002,20201120,1
0ANN0FER2020060820991231000002,20201120,1
0ANN0FER2017091320201126000002,20201120,1
0ANN0FER2015061120991231000002,20201120,1
0ANN0FER2015041320991231000002,20201120,1
0ANN0FER2014060920991231000002,20201120,1
SCOLFESA2020091420991231000002,20201121,1
SCOLFESA2019120220991231000002,20201121,1
SCOLFESA2019041320991231000002,20201121,1
SCOLFESA2019012120991231000002,20201121,1
SCOLFESA2017091320991231000002,20201121,1
SCOLFESA2017091320991231000002,20201123,1
SCOLFESA2019012120991231000002,20201123,1
0INV0FER2020091420991231000002,20201123,1
SCOLFESA2019041320991231000002,20201123,1
0ANN0FER2020052820991231000002,20201123,1
0ANN0FER2010010120991231000002,20201123,1
0ANN0FER2011091220991231000002,20201123,1
0ANN0FER2013091220991231000002,20201123,1
0ANN0FER2018031920991231000002,20201123,1
0ANN0FER2017091320991231000002,20201123,1
0ANN0FER2019091120991231000002,20201123,1
0ANN0FER2019120220991231000002,20201123,1
0ANN0FER2020020120991231000002,20201123,1
0ANN0FER2020051420991231000002,20201123,1
0INV0FER2019120220991231000002,20201123,1
0INV0FER2019041320991231000002,20201123,1
SCOLFESA2019120220991231000002,20201123,1
0INV0FER2014091520991231000002,20201123,1
0INV0FER2017091320991231000002,20201123,1
SCOLFESA2020091420991231000002,20201123,1
SCOLFSNS2020020120991231000002,20201123,1
SCOLFSNS2020091420991231000002,20201123,1
0INV0FER2017091320201126000002,20201123,1
0ANN0FER2014060920991231000002,20201123,1
0ANN0FER2015041320991231000002,20201123,1
0ANN0FER2015061120991231000002,20201123,1
0ANN0FER2017091320201126000002,20201123,1
0ANN0FER2020060820991231000002,20201123,1
0ANN0FER2020091420991231000002,20201123,1
0INV0FER2011091220991231000002,20201123,1
0INV0FER2011091220991231000002,20201124,1
0ANN0FER2020091420991231000002,20201124,1
0ANN0FER2020060820991231000002,20201124,1
0ANN0FER2017091320201126000002,20201124,1
0ANN0FER2015061120991231000002,20201124,1
0ANN0FER2015041320991231000002,20201124,1
0ANN0FER2014060920991231000002,20201124,1
0INV0FER2017091320201126000002,20201124,1
SCOLFSNS2020091420991231000002,20201124,1
SCOLFSNS2020020120991231000002,20201124,1
SCOLFESA2020091420991231000002,20201124,1
0INV0FER2017091320991231000002,20201124,1
0INV0FER2014091520991231000002,20201124,1
SCOLFESA2019120220991231000002,20201124,1
0INV0FER2019041320991231000002,20201124,1
0INV0FER2019120220991231000002,20201124,1
0ANN0FER2020051420991231000002,20201124,1
0ANN0FER2020020120991231000002,20201124,1
0ANN0FER2019120220991231000002,20201124,1
0ANN0FER2019091120991231000002,20201124,1
0ANN0FER2017091320991231000002,20201124,1
0ANN0FER2018031920991231000002,20201124,1
0ANN0FER2013091220991231000002,20201124,1
0ANN0FER2011091220991231000002,20201124,1
0ANN0FER2010010120991231000002,20201124,1
0ANN0FER2020052820991231000002,20201124,1
SCOLFESA2019041320991231000002,20201124,1
0INV0FER2020091420991231000002,20201124,1
SCOLFESA2019012120991231000002,20201124,1
SCOLFESA2017091320991231000002,20201124,1
SCOLFESA2017091320991231000002,20201125,1
SCOLFESA2019012120991231000002,20201125,1
0INV0FER2020091420991231000002,20201125,1
SCOLFESA2019041320991231000002,20201125,1
0ANN0FER2020052820991231000002,20201125,1
0ANN0FER2010010120991231000002,20201125,1
0ANN0FER2011091220991231000002,20201125,1
0ANN0FER2013091220991231000002,20201125,1
0ANN0FER2018031920991231000002,20201125,1
0ANN0FER2017091320991231000002,20201125,1
0ANN0FER2019091120991231000002,20201125,1
0ANN0FER2019120220991231000002,20201125,1
0ANN0FER2020020120991231000002,20201125,1
0ANN0FER2020051420991231000002,20201125,1
0INV0FER2019120220991231000002,20201125,1
0INV0FER2019041320991231000002,20201125,1
SCOLFESA2019120220991231000002,20201125,1
0INV0FER2014091520991231000002,20201125,1
0INV0FER2017091320991231000002,20201125,1
SCOLFESA2020091420991231000002,20201125,1
SCOLFSNS2020020120991231000002,20201125,1
SCOLFSNS2020091420991231000002,20201125,1
0INV0FER2017091320201126000002,20201125,1
0ANN0FER2014060920991231000002,20201125,1
0ANN0FER2015041320991231000002,20201125,1
0ANN0FER2015061120991231000002,20201125,1
0ANN0FER2017091320201126000002,20201125,1
0ANN0FER2020060820991231000002,20201125,1
0ANN0FER2020091420991231000002,20201125,1
0INV0FER2011091220991231000002,20201125,1
0INV0FER2011091220991231000002,20201126,1
0ANN0FER2020091420991231000002,20201126,1
0ANN0FER2020060820991231000002,20201126,1
0ANN0FER2017091320201126000002,20201126,1
0ANN0FER2015061120991231000002,20201126,1
0ANN0FER2015041320991231000002,20201126,1
0ANN0FER2014060920991231000002,20201126,1
0INV0FER2017091320201126000002,20201126,1
SCOLFSNS2020091420991231000002,20201126,1
SCOLFSNS2020020120991231000002,20201126,1
SCOLFESA2020091420991231000002,20201126,1
0INV0FER2017091320991231000002,20201126,1
0INV0FER2014091520991231000002,20201126,1
SCOLFESA2019120220991231000002,20201126,1
0INV0FER2019041320991231000002,20201126,1
0INV0FER2019120220991231000002,20201126,1
0ANN0FER2020051420991231000002,20201126,1
0ANN0FER2020020120991231000002,20201126,1
0ANN0FER2019120220991231000002,20201126,1
0ANN0FER2019091120991231000002,20201126,1
0ANN0FER2017091320991231000002,20201126,1
0ANN0FER2018031920991231000002,20201126,1
0ANN0FER2013091220991231000002,20201126,1
0ANN0FER2011091220991231000002,20201126,1
0ANN0FER2010010120991231000002,20201126,1
0ANN0FER2020052820991231000002,20201126,1
SCOLFESA2019041320991231000002,20201126,1
0INV0FER2020091420991231000002,20201126,1
SCOLFESA2019012120991231000002,20201126,1
SCOLFESA2017091320991231000002,20201126,1
SCOLFESA2017091320991231000002,20201127,1
SCOLFESA2019012120991231000002,20201127,1
0INV0FER2020091420991231000002,20201127,1
0INV0FER2020112720991231000002,20201127,1
SCOLFESA2019041320991231000002,20201127,1
0ANN0FER2020052820991231000002,20201127,1
0ANN0FER2010010120991231000002,20201127,1
0ANN0FER2011091220991231000002,20201127,1
0ANN0FER2013091220991231000002,20201127,1
0ANN0FER2018031920991231000002,20201127,1
0ANN0FER2017091320991231000002,20201127,1
0ANN0FER2019091120991231000002,20201127,1
0ANN0FER2019120220991231000002,20201127,1
0ANN0FER2020020120991231000002,20201127,1
0ANN0FER2020051420991231000002,20201127,1
0INV0FER2019120220991231000002,20201127,1
0INV0FER2019041320991231000002,20201127,1
SCOLFESA2019120220991231000002,20201127,1
0INV0FER2014091520991231000002,20201127,1
0INV0FER2017091320991231000002,20201127,1
SCOLFESA2020091420991231000002,20201127,1
SCOLFSNS2020020120991231000002,20201127,1
SCOLFSNS2020091420991231000002,20201127,1
0ANN0FER2014060920991231000002,20201127,1
0ANN0FER2015041320991231000002,20201127,1
0ANN0FER2015061120991231000002,20201127,1
0ANN0FER2020060820991231000002,20201127,1
0ANN0FER2020091420991231000002,20201127,1
0INV0FER2011091220991231000002,20201127,1
0ANN0FER2020112720991231000002,20201127,1
SCOLFESA2020091420991231000002,20201128,1
SCOLFESA2019120220991231000002,20201128,1
SCOLFESA2019041320991231000002,20201128,1
SCOLFESA2019012120991231000002,20201128,1
SCOLFESA2017091320991231000002,20201128,1
SCOLFESA2017091320991231000002,20201130,1
SCOLFESA2019012120991231000002,20201130,1
0INV0FER2020112720991231000002,20201130,1
0INV0FER2020091420991231000002,20201130,1
SCOLFESA2019041320991231000002,20201130,1
0ANN0FER2020052820991231000002,20201130,1
0ANN0FER2010010120991231000002,20201130,1
0ANN0FER2013091220991231000002,20201130,1
0ANN0FER2011091220991231000002,20201130,1
0INV0FER2019041320991231000002,20201130,1
0INV0FER2019120220991231000002,20201130,1
0ANN0FER2020051420991231000002,20201130,1
0ANN0FER2020020120991231000002,20201130,1
0ANN0FER2019120220991231000002,20201130,1
0ANN0FER2019091120991231000002,20201130,1
0ANN0FER2017091320991231000002,20201130,1
0ANN0FER2018031920991231000002,20201130,1
SCOLFESA2019120220991231000002,20201130,1
0INV0FER2017091320991231000002,20201130,1
0INV0FER2014091520991231000002,20201130,1
SCOLFESA2020091420991231000002,20201130,1
SCOLFSNS2020020120991231000002,20201130,1
SCOLFSNS2020091420991231000002,20201130,1
0ANN0FER2020112720991231000002,20201130,1
0INV0FER2011091220991231000002,20201130,1
0ANN0FER2020091420991231000002,20201130,1
0ANN0FER2020060820991231000002,20201130,1
0ANN0FER2015061120991231000002,20201130,1
0ANN0FER2015041320991231000002,20201130,1
0ANN0FER2014060920991231000002,20201130,1
0ANN0FER2014060920991231000002,20201201,1
0ANN0FER2015041320991231000002,20201201,1
0ANN0FER2015061120991231000002,20201201,1
0ANN0FER2020060820991231000002,20201201,1
0ANN0FER2020091420991231000002,20201201,1
0INV0FER2011091220991231000002,20201201,1
0ANN0FER2020112720991231000002,20201201,1
SCOLFSNS2020091420991231000002,20201201,1
SCOLFSNS2020020120991231000002,20201201,1
SCOLFESA2020091420991231000002,20201201,1
0INV0FER2014091520991231000002,20201201,1
0INV0FER2017091320991231000002,20201201,1
SCOLFESA2019120220991231000002,20201201,1
0ANN0FER2018031920991231000002,20201201,1
0ANN0FER2017091320991231000002,20201201,1
0ANN0FER2019091120991231000002,20201201,1
0ANN0FER2019120220991231000002,20201201,1
0ANN0FER2020020120991231000002,20201201,1
0ANN0FER2020051420991231000002,20201201,1
0INV0FER2019120220991231000002,20201201,1
0INV0FER2019041320991231000002,20201201,1
0ANN0FER2011091220991231000002,20201201,1
0ANN0FER2013091220991231000002,20201201,1
0ANN0FER2010010120991231000002,20201201,1
0ANN0FER2020052820991231000002,20201201,1
SCOLFESA2019041320991231000002,20201201,1
0INV0FER2020091420991231000002,20201201,1
0INV0FER2020112720991231000002,20201201,1
SCOLFESA2019012120991231000002,20201201,1
SCOLFESA2017091320991231000002,20201201,1
SCOLFESA2017091320991231000002,20201202,1
SCOLFESA2019012120991231000002,20201202,1
0INV0FER2020112720991231000002,20201202,1
0INV0FER2020091420991231000002,20201202,1
0ANN0FER2020052820991231000002,20201202,1
0ANN0FER2010010120991231000002,20201202,1
0ANN0FER2013091220991231000002,20201202,1
0ANN0FER2011091220991231000002,20201202,1
0INV0FER2019041320991231000002,20201202,1
0INV0FER2019120220991231000002,20201202,1
0ANN0FER2020051420991231000002,20201202,1
0ANN0FER2020020120991231000002,20201202,1
0ANN0FER2019120220991231000002,20201202,1
0ANN0FER2019091120991231000002,20201202,1
0ANN0FER2017091320991231000002,20201202,1
0ANN0FER2018031920991231000002,20201202,1
SCOLFESA2019120220991231000002,20201202,1
SCOLFESA2019041320991231000002,20201202,1
0INV0FER2017091320991231000002,20201202,1
0INV0FER2014091520991231000002,20201202,1
SCOLFESA2020091420991231000002,20201202,1
SCOLFSNS2020020120991231000002,20201202,1
SCOLFSNS2020091420991231000002,20201202,1
0ANN0FER2020112720991231000002,20201202,1
0INV0FER2011091220991231000002,20201202,1
0ANN0FER2020091420991231000002,20201202,1
0ANN0FER2020060820991231000002,20201202,1
0ANN0FER2015061120991231000002,20201202,1
0ANN0FER2015041320991231000002,20201202,1
0ANN0FER2014060920991231000002,20201202,1
0ANN0FER2014060920991231000002,20201203,1
0ANN0FER2015041320991231000002,20201203,1
0ANN0FER2015061120991231000002,20201203,1
0ANN0FER2020060820991231000002,20201203,1
0ANN0FER2020091420991231000002,20201203,1
0INV0FER2011091220991231000002,20201203,1
0ANN0FER2020112720991231000002,20201203,1
SCOLFSNS2020091420991231000002,20201203,1
SCOLFSNS2020020120991231000002,20201203,1
SCOLFESA2020091420991231000002,20201203,1
0INV0FER2014091520991231000002,20201203,1
0INV0FER2017091320991231000002,20201203,1
SCOLFESA2019041320991231000002,20201203,1
SCOLFESA2019120220991231000002,20201203,1
0ANN0FER2018031920991231000002,20201203,1
0ANN0FER2017091320991231000002,20201203,1
0ANN0FER2019091120991231000002,20201203,1
0ANN0FER2019120220991231000002,20201203,1
0ANN0FER2020020120991231000002,20201203,1
0ANN0FER2020051420991231000002,20201203,1
0INV0FER2019120220991231000002,20201203,1
0INV0FER2019041320991231000002,20201203,1
0ANN0FER2011091220991231000002,20201203,1
0ANN0FER2013091220991231000002,20201203,1
0ANN0FER2010010120991231000002,20201203,1
0ANN0FER2020052820991231000002,20201203,1
0INV0FER2020091420991231000002,20201203,1
0INV0FER2020112720991231000002,20201203,1
SCOLFESA2019012120991231000002,20201203,1
SCOLFESA2017091320991231000002,20201203,1
SCOLFESA2017091320991231000002,20201204,1
SCOLFESA2019012120991231000002,20201204,1
0INV0FER2020112720991231000002,20201204,1
0INV0FER2020091420991231000002,20201204,1
0ANN0FER2020052820991231000002,20201204,1
0ANN0FER2010010120991231000002,20201204,1
0ANN0FER2013091220991231000002,20201204,1
0ANN0FER2011091220991231000002,20201204,1
0INV0FER2019041320991231000002,20201204,1
0INV0FER2019120220991231000002,20201204,1
0ANN0FER2020051420991231000002,20201204,1
0ANN0FER2020020120991231000002,20201204,1
0ANN0FER2019120220991231000002,20201204,1
0ANN0FER2019091120991231000002,20201204,1
0ANN0FER2017091320991231000002,20201204,1
0ANN0FER2018031920991231000002,20201204,1
SCOLFESA2019120220991231000002,20201204,1
SCOLFESA2019041320991231000002,20201204,1
0INV0FER2017091320991231000002,20201204,1
0INV0FER2014091520991231000002,20201204,1
SCOLFESA2020091420991231000002,20201204,1
SCOLFSNS2020020120991231000002,20201204,1
SCOLFSNS2020091420991231000002,20201204,1
0ANN0FER2020112720991231000002,20201204,1
0INV0FER2011091220991231000002,20201204,1
0ANN0FER2020091420991231000002,20201204,1
0ANN0FER2020060820991231000002,20201204,1
0ANN0FER2015061120991231000002,20201204,1
0ANN0FER2015041320991231000002,20201204,1
0ANN0FER2014060920991231000002,20201204,1
SCOLFESA2020091420991231000002,20201205,1
SCOLFESA2019041320991231000002,20201205,1
SCOLFESA2019120220991231000002,20201205,1
SCOLFESA2019012120991231000002,20201205,1
SCOLFESA2017091320991231000002,20201205,1
0INV0FER2020091420991231000002,20201207,1
0INV0FER2020112720991231000002,20201207,1
0ANN0FER2011091220991231000002,20201207,1
0ANN0FER2013091220991231000002,20201207,1
0ANN0FER2010010120991231000002,20201207,1
0ANN0FER2020052820991231000002,20201207,1
0ANN0FER2018031920991231000002,20201207,1
0ANN0FER2017091320991231000002,20201207,1
0ANN0FER2019091120991231000002,20201207,1
0ANN0FER2019120220991231000002,20201207,1
0ANN0FER2020020120991231000002,20201207,1
0ANN0FER2020051420991231000002,20201207,1
0INV0FER2019120220991231000002,20201207,1
0INV0FER2019041320991231000002,20201207,1
0INV0FER2014091520991231000002,20201207,1
0INV0FER2017091320991231000002,20201207,1
NSCOFNSS2020022420991231000002,20201207,1
NSCOFNSS2020091420991231000002,20201207,1
0ANN0FER2014060920991231000002,20201207,1
0ANN0FER2015041320991231000002,20201207,1
0ANN0FER2015061120991231000002,20201207,1
NSCO0FNS2017091320991231000002,20201207,1
NSCO0FNS2020091420991231000002,20201207,1
0ANN0FER2020060820991231000002,20201207,1
0ANN0FER2020091420991231000002,20201207,1
0INV0FER2011091220991231000002,20201207,1
0ANN0FER2020112720991231000002,20201207,1
0ANN0FER2020112720991231000002,20201209,1
0INV0FER2011091220991231000002,20201209,1
0ANN0FER2020091420991231000002,20201209,1
0ANN0FER2020060820991231000002,20201209,1
0ANN0FER2015061120991231000002,20201209,1
0ANN0FER2015041320991231000002,20201209,1
0ANN0FER2014060920991231000002,20201209,1
SCOLFSNS2020091420991231000002,20201209,1
SCOLFESA2020091420991231000002,20201209,1
SCOLFSNS2020020120991231000002,20201209,1
0INV0FER2017091320991231000002,20201209,1
0INV0FER2014091520991231000002,20201209,1
SCOLFESA2019120220991231000002,20201209,1
SCOLFESA2019041320991231000002,20201209,1
0INV0FER2019041320991231000002,20201209,1
0INV0FER2019120220991231000002,20201209,1
0ANN0FER2020051420991231000002,20201209,1
0ANN0FER2020020120991231000002,20201209,1
0ANN0FER2019120220991231000002,20201209,1
0ANN0FER2019091120991231000002,20201209,1
0ANN0FER2017091320991231000002,20201209,1
0ANN0FER2018031920991231000002,20201209,1
0ANN0FER2020052820991231000002,20201209,1
0ANN0FER2010010120991231000002,20201209,1
0ANN0FER2013091220991231000002,20201209,1
0ANN0FER2011091220991231000002,20201209,1
0INV0FER2020112720991231000002,20201209,1
0INV0FER2020091420991231000002,20201209,1
SCOLFESA2017091320991231000002,20201209,1
SCOLFESA2019012120991231000002,20201209,1
SCOLFESA2019012120991231000002,20201210,1
SCOLFESA2017091320991231000002,20201210,1
0INV0FER2020091420991231000002,20201210,1
0INV0FER2020112720991231000002,20201210,1
0ANN0FER2011091220991231000002,20201210,1
0ANN0FER2013091220991231000002,20201210,1
0ANN0FER2010010120991231000002,20201210,1
0ANN0FER2020052820991231000002,20201210,1
0ANN0FER2018031920991231000002,20201210,1
0ANN0FER2017091320991231000002,20201210,1
0ANN0FER2019091120991231000002,20201210,1
0ANN0FER2019120220991231000002,20201210,1
0ANN0FER2020020120991231000002,20201210,1
0ANN0FER2020051420991231000002,20201210,1
0INV0FER2019120220991231000002,20201210,1
0INV0FER2019041320991231000002,20201210,1
SCOLFESA2019041320991231000002,20201210,1
SCOLFESA2019120220991231000002,20201210,1
0INV0FER2014091520991231000002,20201210,1
0INV0FER2017091320991231000002,20201210,1
SCOLFSNS2020020120991231000002,20201210,1
SCOLFESA2020091420991231000002,20201210,1
SCOLFSNS2020091420991231000002,20201210,1
0ANN0FER2014060920991231000002,20201210,1
0ANN0FER2015041320991231000002,20201210,1
0ANN0FER2015061120991231000002,20201210,1
0ANN0FER2020060820991231000002,20201210,1
0ANN0FER2020091420991231000002,20201210,1
0INV0FER2011091220991231000002,20201210,1
0ANN0FER2020112720991231000002,20201210,1
0ANN0FER2020112720991231000002,20201211,1
0INV0FER2011091220991231000002,20201211,1
0ANN0FER2020091420991231000002,20201211,1
0ANN0FER2020060820991231000002,20201211,1
0ANN0FER2015061120991231000002,20201211,1
0ANN0FER2015041320991231000002,20201211,1
0ANN0FER2014060920991231000002,20201211,1
SCOLFSNS2020091420991231000002,20201211,1
SCOLFESA2020091420991231000002,20201211,1
SCOLFSNS2020020120991231000002,20201211,1
0INV0FER2017091320991231000002,20201211,1
0INV0FER2014091520991231000002,20201211,1
SCOLFESA2019120220991231000002,20201211,1
SCOLFESA2019041320991231000002,20201211,1
0INV0FER2019041320991231000002,20201211,1
0INV0FER2019120220991231000002,20201211,1
0ANN0FER2020051420991231000002,20201211,1
0ANN0FER2020020120991231000002,20201211,1
0ANN0FER2019120220991231000002,20201211,1
0ANN0FER2019091120991231000002,20201211,1
0ANN0FER2017091320991231000002,20201211,1
0ANN0FER2018031920991231000002,20201211,1
0ANN0FER2020052820991231000002,20201211,1
0ANN0FER2010010120991231000002,20201211,1
0ANN0FER2013091220991231000002,20201211,1
0ANN0FER2011091220991231000002,20201211,1
0INV0FER2020112720991231000002,20201211,1
0INV0FER2020091420991231000002,20201211,1
SCOLFESA2017091320991231000002,20201211,1
SCOLFESA2019012120991231000002,20201211,1
SCOLFESA2019012120991231000002,20201212,1
SCOLFESA2017091320991231000002,20201212,1
SCOLFESA2019041320991231000002,20201212,1
SCOLFESA2019120220991231000002,20201212,1
SCOLFESA2020091420991231000002,20201212,1
SCOLFESA2020091420991231000002,20201214,1
SCOLFSNS2020020120991231000002,20201214,1
SCOLFSNS2020091420991231000002,20201214,1
SCOLFESA2019120220991231000002,20201214,1
SCOLFESA2019041320991231000002,20201214,1
0INV0FER2014091520991231000002,20201214,1
0INV0FER2017091320991231000002,20201214,1
0ANN0FER2014060920991231000002,20201214,1
0ANN0FER2015041320991231000002,20201214,1
0ANN0FER2015061120991231000002,20201214,1
0ANN0FER2020060820991231000002,20201214,1
0ANN0FER2020091420991231000002,20201214,1
0INV0FER2011091220991231000002,20201214,1
0ANN0FER2020112720991231000002,20201214,1
SCOLFESA2017091320991231000002,20201214,1
SCOLFESA2019012120991231000002,20201214,1
0INV0FER2020091420991231000002,20201214,1
0INV0FER2020112720991231000002,20201214,1
0ANN0FER2011091220991231000002,20201214,1
0ANN0FER2013091220991231000002,20201214,1
0ANN0FER2010010120991231000002,20201214,1
0ANN0FER2020052820991231000002,20201214,1
0ANN0FER2018031920991231000002,20201214,1
0ANN0FER2017091320991231000002,20201214,1
0ANN0FER2019091120991231000002,20201214,1
0ANN0FER2019120220991231000002,20201214,1
0ANN0FER2020020120991231000002,20201214,1
0ANN0FER2020051420991231000002,20201214,1
0INV0FER2019120220991231000002,20201214,1
0INV0FER2019041320991231000002,20201214,1
0INV0FER2019041320991231000002,20201215,1
0INV0FER2019120220991231000002,20201215,1
0ANN0FER2020051420991231000002,20201215,1
0ANN0FER2020020120991231000002,20201215,1
0ANN0FER2019120220991231000002,20201215,1
0ANN0FER2019091120991231000002,20201215,1
0ANN0FER2017091320991231000002,20201215,1
0ANN0FER2018031920991231000002,20201215,1
0ANN0FER2020052820991231000002,20201215,1
0ANN0FER2010010120991231000002,20201215,1
0ANN0FER2013091220991231000002,20201215,1
0ANN0FER2011091220991231000002,20201215,1
0INV0FER2020112720991231000002,20201215,1
0INV0FER2020091420991231000002,20201215,1
SCOLFESA2019012120991231000002,20201215,1
SCOLFESA2017091320991231000002,20201215,1
0ANN0FER2020112720991231000002,20201215,1
0INV0FER2011091220991231000002,20201215,1
0ANN0FER2020091420991231000002,20201215,1
0ANN0FER2020060820991231000002,20201215,1
0ANN0FER2015061120991231000002,20201215,1
0ANN0FER2015041320991231000002,20201215,1
0ANN0FER2014060920991231000002,20201215,1
0INV0FER2017091320991231000002,20201215,1
0INV0FER2014091520991231000002,20201215,1
SCOLFESA2019041320991231000002,20201215,1
SCOLFESA2019120220991231000002,20201215,1
SCOLFSNS2020091420991231000002,20201215,1
SCOLFSNS2020020120991231000002,20201215,1
SCOLFESA2020091420991231000002,20201215,1
SCOLFESA2020091420991231000002,20201216,1
SCOLFSNS2020020120991231000002,20201216,1
SCOLFSNS2020091420991231000002,20201216,1
SCOLFESA2019120220991231000002,20201216,1
SCOLFESA2019041320991231000002,20201216,1
0INV0FER2014091520991231000002,20201216,1
0INV0FER2017091320991231000002,20201216,1
0ANN0FER2014060920991231000002,20201216,1
0ANN0FER2015041320991231000002,20201216,1
0ANN0FER2015061120991231000002,20201216,1
0ANN0FER2020060820991231000002,20201216,1
0ANN0FER2020091420991231000002,20201216,1
0INV0FER2011091220991231000002,20201216,1
0ANN0FER2020112720991231000002,20201216,1
SCOLFESA2017091320991231000002,20201216,1
SCOLFESA2019012120991231000002,20201216,1
0INV0FER2020091420991231000002,20201216,1
0INV0FER2020112720991231000002,20201216,1
0ANN0FER2011091220991231000002,20201216,1
0ANN0FER2013091220991231000002,20201216,1
0ANN0FER2010010120991231000002,20201216,1
0ANN0FER2020052820991231000002,20201216,1
0ANN0FER2018031920991231000002,20201216,1
0ANN0FER2017091320991231000002,20201216,1
0ANN0FER2019091120991231000002,20201216,1
0ANN0FER2019120220991231000002,20201216,1
